"Year","AHA.ID","Medicare.Provider.ID","Hospital.Name","Address.1.(physical)","City.Name.(physical)","State.(physical)","Zip.code.(physical)","Beginning.of.reporting.period","Days.open.during.reporting.period","End.of.reporting.period","Open.12.full.months.before.end.of.reporting.period","System.member","System.ID","System.Name","System.City","System.State","System.Zip","Total.hospital.beds","Admissions","Inpatient.Days","Surgical.operations.(inpatient)","Emergency.room.visits","Other.outpatient.visits.(non.ER)","Surgical.operations.(outpatient)","Total.outpatient.visits","Total.Medicaid.days","Total.Medicaid.discharges","Total.Medicare.days","Total.Medicare.discharges","Paid.on.capitated.basis","Paid.on.shared.risk.basis","Physicians.and.dentists.(FT)","Total.personnel.(FT)","Total.(NE)","Total.(TE)","Total.(TG)","Total.(TC)","Total.(TP)"
"2012","6930052","050710","Kaiser Permanente Fresno Medical Center","7300 North Fresno Street","Fresno","CA","93720-2941","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",169,7246,25335,2374,87437,342166,5476,429603,5356,1280,12296,3448,"","",27,1270,"","","","",""
"2012","6930053","050327","Loma Linda University Medical Center","11234 Anderson Street","Loma Linda","CA","92354-2804","1/1/2012",366,"12/31/2012","Y","Y","5992175","Loma Linda University Adventist Health Sciences Center","Loma Linda","CA","92350-1700",825,28735,198417,11361,60204,638483,13290,698687,89932,12273,49472,7855,"0","0",0,6571,"955","0","9","0","964"
"2012","6930055","053032","San Joaquin Valley Rehabilitation Hospital","7173 North Sharon Avenue","Fresno","CA","93720-3329","1/1/2012",366,"12/31/2012","Y","Y","5990299","Vibra Healthcare","Mechanicsburg","PA","17055-4920",62,1600,18000,0,0,35000,0,35000,1806,231,11728,861,"","",0,262,"0","0","0","0","45"
"2012","6930057","054095","Aurora Behavioral Health Care","11878 Avenue of Industry","San Diego","CA","92128-3423","",0,"","","Y","5990360","Aurora Behavioral Health Care","Corona","CA","92880-1669",80,2216,21942,5,0,25025,34,25025,6470,586,5489,495,"","",4,178,"","","","",""
"2012","6930058","053031","HEALTHSOUTH Bakersfield Rehabilitation Hospital","5001 Commerce Drive","Bakersfield","CA","93309-0689","1/1/2012",366,"12/31/2012","Y","Y","5990023","HEALTHSOUTH Corporation","Birmingham","AL","35243-3332",66,1648,19984,0,0,7555,0,7555,2416,198,14738,1208,"0","0",0,155,"155","0","0","0","155"
"2012","6930059","050748","Kaiser Permanente Manteca Medical Center","1777 West Yosemite Avenue","Manteca","CA","95337-5187","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",184,8687,29862,2188,12586,49253,5047,61839,146,146,11578,3037,"","",0,1540,"","","","","410"
"2012","6930060","050663","Los Angeles Community Hospital","4081 East Olympic Boulevard","Los Angeles","CA","90023-3330","",0,"","","Y","5990187","Alta Healthcare System","Los Angeles","CA","90025-7616",180,8393,40040,1585,8999,14338,3023,23337,7732,1700,21289,3938,"","",6,548,"","","","",""
"2012","6930062","050754","Menlo Park Surgical Hospital","570 Willow Road","Menlo Park","CA","94025-2617","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",12,308,368,295,0,2682,1223,2682,1,3,78,30,"","",0,35,"6","0","113","0","119"
"2012","6930063","052039","Kindred Hospital-Brea","875 North Brea Boulevard","Brea","CA","92821-2699","",0,"","","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412",48,582,10455,0,0,0,0,0,600,20,8083,462,"","",0,141,"","","","",""
"2012","6930064","","Veterans Affairs Palo Alto Health Care System","3801 Miranda Avenue","Palo Alto","CA","94304-1207","10/1/2011",366,"9/30/2012","Y","Y","5999295","Department of Veterans Affairs","Washington","DC","20420-0001",808,5674,145447,1766,42018,1231891,3959,1273909,0,0,0,0,"","",318,4962,"","","","",""
"2012","6930065","050708","Fresno Surgical Hospital","6125 North Fresno Street","Fresno","CA","93710-5207","",0,"","","","","","","","",29,1907,3537,380,884,2490,1284,3374,207,170,2352,1090,"","",1,72,"","","","",""
"2012","6930067","050075","Kaiser Permanente Oakland Medical Center","280 West MacArthur Boulevard","Oakland","CA","94611-5693","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",267,14765,67872,5191,52873,582436,5102,635309,2914,799,26581,5215,"","",0,2183,"","","","",""
"2012","6930068","050072","Kaiser Permanente Walnut Creek Medical Center","1425 South Main Street","Walnut Creek","CA","94596-5300","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",233,14885,64144,3256,121305,470988,5745,592293,981,297,29905,6591,"90","0",0,1811,"","","","",""
"2012","6930069","050742","Olympia Medical Center","5900 West Olympic Boulevard","Los Angeles","CA","90036-4671","1/1/2012",366,"12/31/2012","Y","","","","","","",204,6017,29979,1162,25143,13461,2288,38604,3143,648,20709,3640,"5","0",0,531,"488","0","71","9","568"
"2012","6930070","050281","Alhambra Hospital Medical Center","100 South Raymond Avenue","Alhambra","CA","91801-3199","7/1/2011",366,"6/30/2012","Y","Y","5990312","AHMC & Healthcare, Inc.","Alhambra","CA","91801-7101",144,4038,29694,670,13088,10456,1536,23544,5734,818,15788,1895,"22","78",6,561,"","","","",""
"2012","6930072","050135","Hollywood Community Hospital","6245 De Longpre Avenue","Los Angeles","CA","90028-9001","",0,"","","Y","5990187","Alta Healthcare System","Los Angeles","CA","90025-7616",45,3081,9758,603,1486,4182,2038,5668,572,275,6488,1762,"","",7,442,"","","","",""
"2012","6930073","050108","Sutter Medical Center, Sacramento","5151 'F' Street","Sacramento","CA","95819-3295","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",659,30785,161980,11509,88048,99863,7529,187911,74726,11578,50167,10162,"","",4,2895,"0","0","24","0","24"
"2012","6930074","052032","Kindred Hospital-Los Angeles","5525 West Slauson Avenue","Los Angeles","CA","90056-1067","",0,"","","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412",81,913,25351,0,0,0,0,0,1455,31,19600,724,"","",1,203,"","","","",""
"2012","6930075","050609","Kaiser Permanente Anaheim Medical Center","3430 East La Palma Avenue","Anaheim","CA","92806-2020","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",436,22521,93639,7027,80984,212485,19253,293469,3954,916,39880,7972,"","",0,1714,"2","0","0","772","774"
"2012","6930076","050380","Good Samaritan Hospital","2425 Samaritan Drive","San Jose","CA","95124-3997","1/1/2012",366,"12/31/2012","Y","Y","5990048","HCA","Nashville","TN","37203-1548",373,16068,80516,6646,47195,85682,4346,132877,7864,1102,33499,6081,"0","0",1,591,"850","0","0","0","850"
"2012","6930077","050714","Sutter Maternity and Surgery Center of Santa Cruz","2900 Chanticleer Avenue","Santa Cruz","CA","95065-1816","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",28,1645,4182,506,0,8736,3878,8736,835,309,606,181,"","",0,171,"0","0","0","0","0"
"2012","6930079","050036","Bakersfield Memorial Hospital","420 34th Street","Bakersfield","CA","93301-2237","",0,"","","Y","5995205","Dignity Health","San Francisco","CA","94107-1773",406,17381,73896,3056,21311,100621,4727,121932,15941,3356,33351,7300,"","",33,1272,"","","","",""
"2012","6930090","050226","Anaheim Regional Medical Center","1111 West La Palma Avenue","Anaheim","CA","92801-2881","",0,"","","Y","5990312","AHMC & Healthcare, Inc.","Alhambra","CA","91801-7101",223,13172,55275,2033,18415,71498,3588,89913,11290,2423,27054,6014,"","",21,886,"","","","",""
"2012","6930092","050523","Sutter Delta Medical Center","3901 Lone Tree Way","Antioch","CA","94509-6253","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",136,8176,29926,1453,54160,27991,1326,82151,7454,2270,15557,3700,"","",1,477,"215","0","97","0","324"
"2012","6930093","050426","West Anaheim Medical Center","3033 West Orange Avenue","Anaheim","CA","92804-3156","1/1/2012",366,"12/31/2012","Y","Y","5990357","Prime Healthcare Services","Ontario","CA","91761-8655",219,6196,33846,2279,28101,43006,3253,71107,7418,1383,15691,2554,"","",6,764,"","","","",""
"2012","6930094","050744","Western Medical Center Anaheim","1025 South Anaheim Boulevard","Anaheim","CA","92805-5806","",0,"","","Y","5990333","Integrated Healthcare","Santa Ana","CA","92705-8619",181,6876,37055,1178,14120,22497,2248,36617,7155,1393,19702,3226,"","",6,517,"","","","",""
"2012","6930095","050300","St. Joseph Health St. Mary","18300 Highway 18","Apple Valley","CA","92307-2206","7/1/2011",366,"6/30/2012","Y","Y","5995425","St. Joseph Health","Irvine","CA","92612",204,16923,65265,3247,80930,67068,2861,147998,14602,4272,31670,7195,"6","0",0,1440,"309","0","8","1","309"
"2012","6930096","050039","Enloe Medical Center","1531 Esplanade","Chico","CA","95926-3386","",0,"","","","","","","","",265,14178,65925,2768,45172,175390,4884,220562,13465,2608,32267,6473,"","",36,1506,"","","","",""
"2012","6930098","050723","Kaiser Permanente Baldwin Park Medical Center","1011 Baldwin Park Boulevard","Baldwin Park","CA","91706-5806","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",254,12688,43805,3407,74935,161003,8801,235938,1080,430,18661,5028,"","",21,887,"","","","",""
"2012","6930099","050724","Bakersfield Heart Hospital","3001 Sillect Avenue","Bakersfield","CA","93308-6337","1/1/2012",366,"12/31/2012","Y","","","","","","",47,3887,16113,514,3088,8694,1736,11782,945,347,10713,2223,"","",4,259,"","","","",""
"2012","6930100","050028","Mad River Community Hospital","3800 Janes Road","Arcata","CA","95521-4788","",0,"","","","","","","","",68,2826,9716,833,36319,75714,2024,112033,975,407,6331,1520,"","",3,378,"","","","",""
"2012","6930101","050726","Stanislaus Surgical Hospital","1421 Oakdale Road","Modesto","CA","95355-3356","",0,"","","","","","","","",23,886,2220,196,4496,21442,1589,25938,73,36,1219,385,"","",1,156,"","","","",""
"2012","6930102","050295","Mercy Hospitals of Bakersfield","2215 Truxtun Avenue","Bakersfield","CA","93301-3698","7/1/2011",366,"6/30/2012","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773",222,12982,54079,3077,67356,62651,3909,130007,7088,1700,18293,3717,"0","0",0,1055,"389","0","127","34","550"
"2012","6930103","053309","Miller Children's Hospital","2801 Atlantic Avenue","Long Beach","CA","90806-1701","7/1/2011",366,"6/30/2012","Y","Y","5990084","MemorialCare","Fountain Valley","CA","92708-3720",383,14602,77818,3052,27127,64722,3517,91849,48814,8782,212,43,"0","58",0,1102,"700","0","222","0","922"
"2012","6930104","050763","Silver Lake Medical Center","1711 West Temple Street","Los Angeles","CA","90026-5421","",0,"","","Y","5990517","Success Healthcare","Boca Raton","FL","33431-4477",150,7097,34511,950,3575,5695,1812,9270,6664,1438,18349,3330,"","",9,829,"","","","",""
"2012","6930106","050006","St. Joseph Hospital","2700 Dolbeer Street","Eureka","CA","95501-4799","7/1/2011",366,"6/30/2012","Y","Y","5995425","St. Joseph Health","Irvine","CA","92612",138,6318,28443,2473,37347,145842,6339,183189,6472,1538,15227,2868,"0","0",1,876,"0","0","15","16","229"
"2012","6930107","050283","ValleyCare Medical Center","5555 West Las Positas Boulevard","Pleasanton","CA","94588-4000","7/1/2011",366,"6/30/2012","Y","","","","","","",207,7956,43121,2183,30510,152382,4466,182892,4556,996,25385,3582,"0","0",0,897,"124","0","40","0","164"
"2012","6930108","054131","John Muir Behavioral Health Center","2740 Grant Street","Concord","CA","94520-2265","",0,"","","Y","5990324","John Muir Health","Walnut Creek","CA","94597-2142",70,1939,19199,5,0,21897,29,21897,5661,512,4803,433,"","",3,156,"","","","",""
"2012","6930109","050174","Santa Rosa Memorial Hospital","1165 Montgomery Drive","Santa Rosa","CA","95405-4897","7/1/2011",366,"6/30/2012","Y","Y","5995425","St. Joseph Health","Irvine","CA","92612",272,12602,57923,3887,36486,131578,2947,168064,9805,2230,29984,5992,"0","0",0,732,"303","0","146","15","464"
"2012","6930110","050292","Riverside County Regional Medical Center","26520 Cactus Avenue","Moreno Valley","CA","92555-3911","7/1/2011",366,"6/30/2012","Y","","","","","","",415,21900,117167,5513,102019,148260,4154,250279,33054,6358,18001,2901,"0","0",37,2374,"381","50","172","6","609"
"2012","6930111","050575","Tri-City Regional Medical Center","21530 South Pioneer Boulevard","Hawaiian Gardens","CA","90716-2608","1/1/2012",366,"12/31/2012","Y","","","","","","",107,2877,13113,1393,8565,4612,2244,13177,3071,644,7876,1458,"1","",0,271,"279","0","53","0","332"
"2012","6930112","050732","Fresno Heart and Surgical Hospital","15 East Audubon Drive","Fresno","CA","93720-1542","",0,"","","Y","5991085","Community Medical Centers","Fresno","CA","93721",60,2610,8326,729,1545,3220,1773,4765,836,376,5425,1404,"","",1,148,"","","","",""
"2012","6930113","053306","Children's Hospital at Mission","27700 Medical Center Road","Mission Viejo","CA","92691-6426","7/1/2011",366,"6/30/2012","Y","","","","","","",48,1856,7743,362,18288,6507,465,24795,3012,535,0,0,"0","0",0,59,"0","0","0","13","13"
"2012","6930114","050697","Patients' Hospital of Redding","2900 Eureka Way","Redding","CA","96001-0220","1/1/2012",366,"12/31/2012","Y","","","","","","",10,242,507,257,0,2120,612,2120,2,2,134,63,"0","0",0,48,"123","0","0","0","123"
"2012","6930116","052044","Vibra Hospital of San Diego","555 Washington Street","San Diego","CA","92103-2289","",0,"","","Y","5990299","Vibra Healthcare","Mechanicsburg","PA","17055-4920",57,786,15272,0,0,1243,328,1243,876,27,11808,624,"","",0,172,"","","","",""
"2012","6930117","053308","Healthbridge Childrens Rehabilitation Hospital","393 South Tustin Street","Orange","CA","92866-2501","1/1/2012",366,"12/31/2012","Y","Y","5990353","Nexus Health Systems","Houston","TX","77056-1993",27,121,7693,0,0,6089,0,6089,3552,25,0,0,"","",0,93,"39","0","0","3","42"
"2012","6930118","052047","Vibra Hospital of Northern California","2801 Eureka Way","Redding","CA","96001-0222","1/1/2012",366,"12/31/2012","Y","Y","5990299","Vibra Healthcare","Mechanicsburg","PA","17055-4920",88,1199,26785,0,0,3961,0,3961,55,3,25155,1102,"0","0",0,190,"101","0","0","7","108"
"2012","6930119","050722","Sharp Mary Birch Hospital for Women and Newborns","3003 Health Center Drive","San Diego","CA","92123-2700","10/1/2011",366,"9/30/2012","Y","Y","5992065","Sharp HealthCare","San Diego","CA","92123-1489",171,11378,51593,924,0,16872,2353,16872,20629,3593,287,65,"14","27",0,345,"0","0","0","0","0"
"2012","6930120","050102","Parkview Community Hospital Medical Center","3865 Jackson Street","Riverside","CA","92503-3998","1/1/2012",366,"12/31/2012","Y","","","","","","",193,11040,41709,2157,41593,30311,1641,71904,15520,3964,16572,3129,"","",0,830,"","","","","533"
"2012","6930121","053037","Ballard Rehabilitation Hospital","1760 West 16th Street","San Bernardino","CA","92411-1160","1/1/2012",366,"12/31/2012","Y","Y","5990299","Vibra Healthcare","Mechanicsburg","PA","17055-4920",40,1025,13617,0,0,6664,0,6664,3606,317,6110,518,"0","0",1,149,"38","0","20","3","61"
"2012","6930122","052045","Kindred Hospital-Baldwin Park","14148 East Francisquito Avenue","Baldwin Park","CA","91706-6120","1/1/2012",366,"12/31/2012","Y","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412",72,865,24727,178,0,0,0,0,4395,122,18793,691,"0","0",0,185,"","","","",""
"2012","6930123","050016","Arroyo Grande Community Hospital","345 South Halcyon Road","Arroyo Grande","CA","93420-3899","7/1/2011",366,"6/30/2012","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773",67,3041,13399,975,21828,41300,575,63128,1047,223,9314,2065,"0","0",0,251,"67","0","65","2","134"
"2012","6930126","050749","Thousand Oaks Surgical Hospital","401 East Rolling Oaks Drive","Thousand Oaks","CA","91361-1050","",0,"","","","","","","","",21,1292,2788,181,887,4230,1463,5117,91,52,1531,562,"","",1,106,"","","","",""
"2012","6930127","052038","Kindred Hospital-La Mirada","14900 East Imperial Highway","La Mirada","CA","90638-2172","",0,"","","Y","5990026","Kindred Healthcare","Louisville","KY","40202-2412",216,1948,38806,0,0,0,0,0,7926,170,23397,1342,"","",2,338,"","","","",""
"2012","6930129","054135","Newport Bay Hospital","1501 East 16th Street","Newport Beach","CA","92663-5924","5/1/2011",366,"4/30/2012","Y","","","","","","",34,829,11045,0,0,0,0,0,0,0,10077,751,"","",2,76,"","","","",""
"2012","6930130","050444","Mercy Medical Center Merced","333 Mercy Avenue","Merced","CA","95340-8319","7/1/2011",366,"6/30/2012","Y","Y","5995205","Dignity Health","San Francisco","CA","94107-1773",186,11061,44542,2435,63140,136200,3606,199340,15495,4503,21138,3877,"0","0",1,1137,"167","0","74","0","241"
"2012","6930131","050394","Community Memorial Health System","147 North Brent Street","Ventura","CA","93003-2854","1/1/2012",366,"12/31/2012","Y","","","","","","",296,13163,72242,3986,79602,309068,7032,388670,14756,2421,35359,6010,"","",37,1530,"","","","",""
"2012","6930132","050751","Miracle Mile Medical Center","6000 San Vicente Boulevard","Los Angeles","CA","90036-4404","",0,"","","","","","","","",17,574,1949,147,2152,10264,1184,12416,64,23,1071,250,"","",1,94,"","","","",""
"2012","6930133","050488","Eden Medical Center","20103 Lake Chabot Road","Castro Valley","CA","94546-5305","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",199,9117,37172,4869,38134,18797,1824,56931,8322,2032,17886,4066,"","",0,557,"299","0","131","0","430"
"2012","6930137","050760","Kaiser Permanente Antioch Medical Center","4501 Sand Creek Road","Antioch","CA","94531-8687","1/1/2012",366,"12/31/2012","Y","Y","5992105","Kaiser Foundation Hospitals","Oakland","CA","94612-3600",150,7764,28067,1675,37460,146592,3863,184052,1231,373,13861,3627,"91","0",0,727,"","","","",""
"2012","6930145","","Atascadero State Hospital","10333 El Camino Real","Atascadero","CA","93422-5808","1/1/2012",366,"12/31/2012","Y","","","","","","",1275,1153,383194,0,0,10824,0,10824,0,0,0,0,"","",15,1857,"0","17","0","0","17"
"2012","6930159","050498","Sutter Auburn Faith Hospital","11815 Education Street","Auburn","CA","95602-2410","1/1/2012",366,"12/31/2012","Y","Y","5998795","Sutter Health","Sacramento","CA","95833-4134",75,3979,12976,1098,24406,59377,1705,83783,1475,502,8496,2493,"","",0,168,"0","0","0","0","337"
"2012","6930182","051307","Catalina Island Medical Center","100 Falls Canyon Road","Avalon","CA","90704","7/1/2011",366,"6/30/2012","Y","","","","","","",12,30,2366,0,1582,11119,0,12701,1835,1,457,26,"0","0",3,49,"12","0","11","5","28"
"2012","6930190","050315","Kern Medical Center","1700 Mount Vernon Avenue","Bakersfield","CA","93306-4018","7/1/2011",366,"6/30/2012","Y","","","","","","",188,9377,52087,2437,34896,85363,2055,120259,29653,1929,5353,752,"0","0",72,1685,"0","70","8","14","92"
